Transaction ID,Invoice ID,Date,Customer,Supplier,Category,Country,Amount,Payment Method,Status,Employee,Department
Steven Trujillo,Angela Jackson,540954,Cancelled,Jackson Inc,Office,310.11,2025-11-03,TXN_07162,HR,Canada,PayPal
Germany,TXN_07163,2026-05-06,Software,673.7,James Morris,"Leonard, Morales and Cooper",Melissa Pope,Completed,454871,IT,PayPal
Germany,2025-12-31,Dr. Jennifer Liu,Sales,Downs-Mckay,Jo White,TXN_07164,301812,Office,Completed,888.76,PayPal
Software,Caleb Hayes,Canada,Finance,Natalie Miranda,TXN_07165,508.35,Completed,531226,"Grant, French and Reynolds",PayPal,2026-03-29
TXN_07166,Germany,Finance,Glen Hebert,663593,Travel,Thomas-Kelley,2025-09-08,Pending,343.36,Bank Transfer,Rebecca Smith
Software,260.33,Frey Inc,874662,Credit Card,Molly Anderson,Alexis Watson,Cancelled,TXN_07167,USA,2025-06-28,IT
TXN_07168,737.76,Software,Henry Parsons,"Lucas, Shea and Cruz",Sales,France,Carol Perry,2025-03-11,Completed,Debit Card,438844
Germany,Marketing,Software,Kelley-Brown,944967,2024-09-23,TXN_07169,Cancelled,Michael Gilmore,Tammy Martin,923.63,PayPal
Travel,Travis Patel,Jillian Johnson,627.18,Cancelled,121464,TXN_07170,"Jones, Diaz and Dawson",HR,Canada,Debit Card,2025-05-07
Terry Smith,Marketing,294.91,580231,Travel,UK,Mitchell-Edwards,2025-11-09,Completed,Justin Brown,TXN_07171,PayPal
Angela Dixon,Travel,913386,Pending,593.14,"Brown, Robinson and Whitaker",Michelle Freeman,PayPal,HR,Canada,TXN_07172,2025-04-12
650817,Germany,2026-01-03,Sales,TXN_07173,Paul Schultz,Cancelled,May Ltd,Office,693.23,Janice Rodriguez,PayPal
Germany,129.48,2026-05-21,Crystal Archer,Holden Inc,409261,Cancelled,Office,Taylor Miller,TXN_07174,Bank Transfer,IT
Jimmy Baker,Evans PLC,Adam Johnson,787.1,Cancelled,Office,IT,2026-05-18,TXN_07175,Debit Card,750490,Canada
Andrew Walker,Arthur Fry,Travel,Credit Card,Sales,Completed,207766,USA,Bell-Young,410.07,2026-06-21,TXN_07176
725409,Germany,TXN_07177,Finance,2026-02-06,Travel,Katherine Payne,559.04,"Williams, Salinas and Wheeler",Completed,Edward Collins,PayPal
Software,"Moore, Morris and Landry",2025-11-12,Credit Card,France,Pending,TXN_07178,632531,Dr. Elizabeth Smith,Sheila Caldwell,569.92,IT
237504,Software,2026-02-17,Finance,TXN_07179,Pending,Cody Cooper,502.76,"Conner, Hayes and Sanchez",Bank Transfer,Canada,Jerome Mcbride
Germany,2025-09-26,Douglas Fisher,"Reese, Fuentes and Perez",Travel,TXN_07180,969.61,Completed,465589,Michelle Russell,Credit Card,IT
640769,1.76,TXN_07181,Finance,Travel,Richard Rodriguez,2026-04-24,Stacey Brown,"Hardy, Estrada and Martin",Pending,USA,PayPal
2026-01-21,Parsons and Sons,Travel,700809,361.66,Laurie Meadows,TXN_07182,Completed,USA,Amanda Howard,IT,PayPal
Germany,Marketing,TXN_07183,Credit Card,811507,Cancelled,Office,Kendra Davis,2025-10-24,Bennett Ltd,350.28,Amy Villarreal
Software,Kim and Sons,UK,204.58,Sales,908014,Pending,2026-01-12,Allison Garcia,TXN_07184,Jesse Howard,PayPal
514.11,2024-08-04,Marketing,Kaitlyn Vasquez DDS,Credit Card,John Crane,Pending,851537,Office,USA,Bishop-Blanchard,TXN_07185
Canada,Amy Castillo,"Long, Higgins and Brown",Travel,2025-11-19,174570,590.92,Renee Jackson,Completed,IT,TXN_07186,PayPal
571649,2025-04-20,Travel,Michael Martinez,UK,Elizabeth Casey,856.88,Smith-Warren,Cancelled,Credit Card,TXN_07187,HR
Allison Ross,TXN_07188,Travel,2025-02-01,319436,Sales,Completed,"Hansen, Hobbs and Brown",USA,Heather Hines,156.05,Debit Card
Laura Clark,Software,Finance,Diana Torres,2024-10-15,393.45,TXN_07189,932724,Completed,Debit Card,Manning LLC,Canada
262.58,Finance,"West, Arnold and Olson",UK,2026-05-31,Cancelled,Office,182552,TXN_07190,Pamela Jenkins,Danielle Perry,Bank Transfer
Germany,Software,Grant-Evans,711974,TXN_07191,Nicholas Roberts,Completed,Craig Rodriguez,HR,635.65,2025-01-19,Bank Transfer
161068,Sales,Cancelled,"Bell, Miller and Ortega",Office,Paul Humphrey,TXN_07192,USA,2025-11-23,443.95,PayPal,Joseph Arnold
384.83,769474,2026-06-17,TXN_07193,Barr LLC,Completed,Office,Ronald Lambert,Debit Card,HR,Canada,Andrew Thomas
524321,Software,TXN_07194,Mackenzie Hughes,UK,713.79,Megan Long,Completed,Debit Card,Cruz Ltd,HR,2025-11-16
3.32,Finance,2025-04-18,Brittney Whitney,Brandy Perez,Cancelled,Office,450969,Cline PLC,Bank Transfer,Canada,TXN_07195
Germany,Jenkins-Sanchez,2026-06-12,TXN_07196,Finance,40.09,Gabriel Bowman,Pending,Sandra Rivera,Office,Debit Card,155130
Germany,Marketing,Sarah Barnes,James Conner,2024-07-15,"Stewart, Bailey and Blake",Cancelled,TXN_07197,Office,663.56,642232,Debit Card
Finance,TXN_07198,Best-Glass,Travel,Mr. Eduardo Gray,France,Pending,750449,434.66,2026-06-07,Debit Card,Michael Alexander
Rachael Richards,Software,300.54,Sales,France,Pending,Ashley Weaver,Tran-Ingram,TXN_07199,PayPal,2025-08-22,944668
673.63,Finance,Travel,France,2026-02-11,Pending,"Salas, Vargas and Garza",811839,Matthew Burke,PayPal,TXN_07200,George Ward
Benjamin Miles,Russell Barker,TXN_07201,Finance,Travel,399.77,261073,Cancelled,2025-02-19,Debit Card,West Ltd,Canada
Germany,118722,Software,803.27,"Avila, Ward and Massey",Eric Haas,Completed,Mark Cunningham,PayPal,2025-04-22,IT,TXN_07202
732582,Miller PLC,Travel,Justin Hammond,France,Pending,Bryan Lopez DDS,TXN_07203,313.66,Bank Transfer,HR,2026-05-13
Germany,Travel,Brown Ltd,Cancelled,Arthur Nguyen,2025-01-18,PayPal,Lisa Reyes,IT,957.74,993662,TXN_07204
961.18,Software,Thomas Williams,TXN_07205,Joseph Williams,870257,Cancelled,Case-Fernandez,Credit Card,HR,Canada,2026-03-29
Natalie Ward,Software,702021,2024-09-16,Tammy Osborne,Cancelled,"Blanchard, Butler and Schneider",792.98,USA,IT,Debit Card,TXN_07206
896.74,Bryan Brown,Leon-Henderson,UK,Credit Card,Mark Graham,Cancelled,TXN_07207,956982,Office,2024-08-10,HR
Germany,Software,David Sparks,2025-10-13,Sales,TXN_07208,379.46,885844,Completed,Gary Goodman,Credit Card,"Perry, Raymond and Logan"
Software,TXN_07209,Finance,Aaron Villa Jr.,Pending,941616,785.9,"Williams, Mclean and Robinson",USA,Katie Powers,Debit Card,2026-03-06
771.11,Jennifer Donovan,Beasley Group,France,TXN_07210,544754,Cancelled,Nicholas Wallace,Office,PayPal,HR,2024-11-22
Casey Robbins,Marketing,Software,159140,Blankenship-Watson,UK,Mrs. Megan Lyons,Pending,TXN_07211,2025-06-29,120.62,Debit Card
Hamilton-Barker,TXN_07212,Jessica Lamb,Travel,637642,874.59,Andrew Smith,Sales,2026-06-23,Completed,USA,Bank Transfer
TXN_07213,2024-12-24,Travel,330.91,Michelle Henderson,Pending,Corey Wilson,743895,USA,"Savage, White and Walker",HR,Debit Card
Jonathon Bowman,Software,Craig Navarro,Finance,TXN_07214,2026-02-10,Cancelled,Cook-Bullock,730.18,Bank Transfer,Canada,727134
708.92,Fuller PLC,Brian Wilson,Travel,TXN_07215,2024-12-10,Pending,Carla Newton,968276,HR,Bank Transfer,Canada
Stafford and Sons,Marketing,Barbara Jones,Software,395.22,2024-11-24,Pending,TXN_07216,912340,Bank Transfer,Canada,Christopher Mann
Software,163.52,Finance,193163,Nathan Pace Jr.,UK,Chase Vargas,Completed,2025-06-19,TXN_07217,PayPal,"Farley, Fowler and Davis"
Marketing,Software,444.47,Soto-Turner,Jonathan Strong,Cancelled,USA,2026-06-03,615898,Bank Transfer,TXN_07218,Matthew Riley
Francisco Cohen,"Hardy, Thornton and Jenkins",Software,Finance,TXN_07219,UK,Pending,Katie Fletcher,868504,PayPal,861.12,2025-05-21
706.48,Software,Hunt LLC,France,380657,2026-05-29,Cancelled,TXN_07220,Sara Callahan,IT,Bank Transfer,Tyler Flores
Emily Zuniga,Travel,971.2,Jennifer Gibson,France,"Green, Cox and Barry",TXN_07221,Completed,430903,IT,Bank Transfer,2024-09-24
801635,2026-02-08,"Gordon, Montes and Buckley",Software,William Chavez,France,Pending,TXN_07222,277.95,Ashley Olsen,Debit Card,HR
Anthony Montgomery,TXN_07223,2025-04-15,Software,450.47,Peters and Sons,797128,UK,Bobby Harris,Cancelled,Debit Card,HR
2025-07-20,"Glover, Phillips and Mcdonald",647.06,Jason Vincent,Sales,Pending,653587,Office,Chelsea Branch,Credit Card,TXN_07224,USA
Marketing,Software,"Nelson, Gomez and Atkinson",667947,UK,2025-04-19,Completed,TXN_07225,Credit Card,88.67,Melissa Cantrell,Timothy Lopez
Christopher Finley,James Lee,Travel,"Smith, Martin and Walter",France,TXN_07226,194001,434.56,Completed,2025-02-17,Debit Card,HR
Victor Solis,Amanda Koch,2024-08-21,Travel,472378,Pending,273.89,"Mckay, Rollins and Morris",USA,TXN_07227,HR,PayPal
Germany,2025-08-27,806.02,Travel,James Moore,Brittney Taylor,Lopez LLC,Cancelled,TXN_07228,180920,Bank Transfer,HR
2024-08-07,Software,"Brown, Turner and Moran",TXN_07229,719.92,Vanessa Ford,Cancelled,Morgan Bryan,IT,Credit Card,USA,934876
768.7,TXN_07230,345986,2024-08-27,Sarah Perry,Johnson-Singleton,Completed,Office,Credit Card,USA,HR,Cindy Good
Michelle Martinez,Robert Morrow,453.6,TXN_07231,UK,Pending,PayPal,Office,785817,"Wright, Ryan and Woodard",IT,2026-05-09
Germany,539618,Marketing,Franco-Sparks,Travel,362.75,2026-05-08,Susan Whitaker,TXN_07232,Completed,Bank Transfer,Kelly Garcia
Germany,Travel,Barnett LLC,Sales,2026-02-11,Completed,Mr. Shawn Smith,David Jones,PayPal,716509,TXN_07233,479.69
Germany,Marketing,Software,TXN_07234,2026-06-12,453959,519.65,Jose Rodriguez,Ramos-White,Cancelled,Juan Bartlett,Credit Card
353024,Marketing,Software,2025-07-20,611.96,Paul Turner,Pending,"Peck, Dixon and Ramirez",Traci Tucker,TXN_07235,USA,PayPal
222976,Germany,Becky Nichols,2024-07-28,"Pearson, Davis and Garcia",Completed,Office,TXN_07236,Susan Wilson,HR,Bank Transfer,636.47
Jessica Murphy,Travis Group,Sales,2024-09-21,849.76,Completed,Office,973562,TXN_07237,Canada,Bank Transfer,Dr. Taylor Ford
2026-04-13,Software,164.92,Finance,TXN_07238,UK,Pending,437618,"Morris, Russell and Jones",Joshua Hicks,Credit Card,Shannon Anderson
Germany,Finance,Travel,Shepard-Webb,2026-04-07,Dean Cole,173716,148.93,TXN_07239,Completed,Tara Wilkerson,Debit Card
Germany,Christopher Schroeder,Travel,Sales,Barker PLC,111.43,942096,Pending,TXN_07240,2025-03-14,Credit Card,Tanya Walters
Germany,Software,David Choi,983140,2025-10-12,Jody Lawson,Sales,398.08,TXN_07241,Cancelled,"Lucas, Miller and Schneider",Bank Transfer
Germany,330952,Credit Card,Sales,Wendy Rush,Pending,Donna Smith,"Stewart, Nelson and Odonnell",Office,TXN_07242,2025-01-26,57.68
2025-03-23,Finance,Adam Nguyen,225435,France,Pending,Office,Jerry Morrow,Craig Inc,TXN_07243,Bank Transfer,639.79
2025-10-15,103.91,Travel,TXN_07244,Watkins-Cooper,Pending,551665,Scott Phillips,Michelle Gill,HR,Canada,PayPal
"Key, Wood and Valencia",387.24,Heather Reyes,Travel,Credit Card,France,TXN_07245,Cancelled,2025-05-30,133847,Jeremy Stewart,HR
Germany,Finance,Maldonado Ltd,TXN_07246,Sandra Sheppard,Travel,2026-01-14,Completed,Debit Card,827.4,384316,Timothy Ryan
513.12,Software,Finance,Nelson-Fitzgerald,636107,TXN_07247,Cancelled,Nicole Krause,2025-10-24,USA,Barbara Riley,Bank Transfer
Germany,Marketing,2026-03-28,452.32,Brent Adams,Travel,Pending,Anderson LLC,Julia Elliott,Debit Card,426076,TXN_07248
Wood Inc,577384,TXN_07249,2025-06-18,France,403.27,Cancelled,Office,Richard Miller,Bank Transfer,HR,Christie Chavez
Marketing,Evan Chavez,UK,Graham LLC,Cancelled,Office,2025-12-28,920.6,TXN_07250,285563,Debit Card,Brett Jackson
2024-09-22,112803,Bruce Evans,"Wu, Roman and Davis",Software,713.03,TXN_07251,France,Pending,Ms. Michelle Moss,Credit Card,IT
Marketing,987.99,Johnson Ltd,France,James Forbes,Completed,TXN_07252,Office,Credit Card,2025-10-26,Kelly Murphy,611838
Germany,Carolyn Lee,Software,993413,452.33,TXN_07253,Ellis-Stanton,Sales,Brian Dawson,2026-02-28,Cancelled,Debit Card
2025-10-18,Germany,TXN_07254,"Barry, Collins and Carter",Margaret Cummings,Sales,Pending,Mario Gilmore,Office,Credit Card,168824,446.08
Software,Nicholas Hughes,Vasquez-Davies,2025-05-15,TXN_07255,France,Pending,182.51,Colin Kelley,IT,661723,PayPal
640.71,"Keith, Hernandez and Fitzgerald",HR,Travel,2025-04-01,TXN_07256,Completed,Bank Transfer,USA,738715,Kevin Lee,Hannah Tanner
Marketing,Adam Fox,2025-04-23,Hansen LLC,930605,Jade Jones,Cancelled,Office,567.9,USA,TXN_07257,Debit Card
Marketing,Software,Parsons and Sons,2024-11-09,906.32,UK,Alexandra Gray,792754,Cancelled,Ashley Peterson,Bank Transfer,TXN_07258
2026-04-01,Daniel Rivera,796.31,591974,Finance,Travel,"Pollard, Adams and Robertson",Cancelled,Credit Card,USA,TXN_07259,Pamela Martin
512.66,Marketing,Melanie Baldwin,2025-02-02,Credit Card,Malone Ltd,Cancelled,TXN_07260,Allen Oconnell,165782,Office,USA
TXN_07261,Rebecca Alexander,Travel,499724,Sales,Jared Shelton,Cancelled,2025-05-31,Conner-Hogan,USA,26.33,Bank Transfer
418624,TXN_07262,2025-10-15,"Cruz, Russell and Curry",UK,Angela Maddox,Completed,Office,Andrew Tran,281.42,IT,PayPal
Scott Stewart,Travel,"Cooper, Hill and Hall",328.61,815499,Johnny Phillips,Cancelled,2024-10-24,USA,TXN_07263,IT,Debit Card
Tonya Larsen,2024-11-01,Credit Card,Sales,263277,France,Marc Hall,564.63,Office,Cancelled,TXN_07264,"Garcia, Owens and Davis"
Christopher Hamilton,Canada,Samuel Johnson,Finance,Travel,2025-01-07,434.01,Completed,Credit Card,TXN_07265,752476,"Lee, Mann and Hawkins"
640.49,TXN_07266,624846,Pending,2025-04-02,Robertson Ltd,Ann Wong,Office,Credit Card,USA,IT,Michael Parker
184641,Germany,Lee-Mitchell,Maria Brown,871.09,Mario Mendoza,Sales,TXN_07267,2024-12-11,Completed,Office,Bank Transfer
Eaton-Andrade,835.26,Canada,600073,Sales,Thomas Chapman,Completed,2025-01-23,TXN_07268,Office,Deanna Hughes MD,PayPal
Wendy Moore,2025-04-26,Finance,Credit Card,James Ford,557.12,Crane Group,Pending,529106,Office,TXN_07269,USA
Megan Glover,Finance,Chavez and Sons,France,Pending,2025-04-02,880179,Office,Credit Card,153.58,TXN_07270,Mr. Roy Neal
TXN_07271,Germany,Nichole Goodwin,711.69,778987,Cancelled,Office,Renee Jordan,Williams-Grant,HR,PayPal,2026-03-06
33.48,Brian Collier,2025-03-13,285219,Ryan Jackson,"Baker, Estrada and Stevenson",TXN_07272,Sales,Completed,Office,Credit Card,USA
864.85,Chavez-Rodriguez,Software,Credit Card,France,Pending,2026-02-12,483254,Daniel Flores,IT,Kristen Anderson,TXN_07273
Peter Brown,718113,Johnson and Sons,Travel,2026-04-18,France,435.2,Cancelled,Debit Card,IT,Mathew Larson,TXN_07274
Germany,419.34,Megan Atkinson,TXN_07275,2026-02-27,Cancelled,Office,Credit Card,740441,Jennifer Espinoza,IT,Ayers-Hall
Sarah Brown,932.2,Reilly Inc,Carolyn Rivera,718445,France,Pending,Sales,2025-03-30,Office,TXN_07276,Debit Card
Marketing,Travel,2026-04-22,Martin-Martin,Michelle Baker,Pending,TXN_07277,82.75,728184,USA,Nicholas Mitchell,Debit Card
322562,TXN_07278,835.06,Phillip Hughes,Christina Bennett,France,Smith Group,Pending,Office,2025-11-05,HR,Debit Card
831233,Marketing,Donna Kelly,2025-02-03,Justin Powell,TXN_07279,531.5,"Smith, Cameron and Graham",Office,Cancelled,USA,PayPal
James Mayer,TXN_07280,543174,Travel,2025-10-20,"Garrison, Bates and Schneider",234.79,Cancelled,IT,Jackie James,Canada,PayPal
256.07,Marketing,Tammy Castillo,376739,Software,UK,Jeffery Jacobs,2024-11-10,"Arnold, Williams and Whitehead",Completed,TXN_07281,Debit Card
647972,2025-06-23,Travel,Harris-Perez,Nathan Burnett,Cancelled,117.19,Tiffany Hudson,USA,PayPal,IT,TXN_07282
600472,2024-08-30,Raymond Rodriguez,France,"Barnes, Lopez and Roberts",Daniel Valencia,Cancelled,276.46,Office,Credit Card,TXN_07283,IT
545.67,2025-07-29,Software,Marketing,France,Todd Cantrell,Pending,TXN_07284,Chavez-Stanley,Robin Wilson,PayPal,207645
Germany,Software,Eric Elliott,Daniel Lopez,361.62,Phillips-Allen,TXN_07285,Cancelled,264725,Debit Card,2024-10-17,HR
Germany,Marketing,Software,TXN_07286,Pending,Nicole Nolan,2025-12-02,Sharon Wilson,Debit Card,"Hendrix, Perez and Morgan",353979,319.62
814528,Jonathan Thompson,Marketing,2026-04-04,Tiffany Hart,Travel,Pending,147.21,"Murray, Spencer and Matthews",TXN_07287,Debit Card,Canada
2025-05-09,Elizabeth Nguyen,Travel,Susan Hess,TXN_07288,Cancelled,568.94,HR,200666,Bank Transfer,Canada,"Sexton, Martinez and Lam"
Marketing,John Ibarra,551.71,2025-07-24,TXN_07289,Golden Inc,Tonya Stone,Completed,Office,Bank Transfer,Canada,441726
TXN_07290,Joseph Brooks,Software,420.32,491942,Hunt-Jones,Charles Thompson,2026-03-14,Cancelled,USA,IT,PayPal
Marketing,Ortiz-Johnson,Natalie Johnson,Julie Dean,2026-01-24,France,44.3,Cancelled,Office,908763,TXN_07291,PayPal
742882,2026-05-22,Jenny Carlson,TXN_07292,Thomas LLC,Cancelled,Office,USA,Jason Harvey,475.86,HR,Debit Card
"Jones, Floyd and Leblanc",Marketing,Warren Hunter,TXN_07293,521.57,UK,Laura Powell,296274,Cancelled,Office,Debit Card,2024-11-23
Luis Braun,Germany,Cox Ltd,Karen Rose,Travel,2024-11-08,TXN_07294,Completed,23.3,IT,Bank Transfer,868125
Richard Koch,Canada,Eugene Hansen,TXN_07295,Pending,631250,Office,Credit Card,380.53,IT,James-Davis,2026-01-04
2026-01-21,418.07,Software,TXN_07296,Kenneth Lee,664649,Sales,Cancelled,Craig Ltd,Debit Card,Canada,Michael Combs
2025-12-29,UK,528624,849.19,Gregory Jefferson,TXN_07297,Roberson-Wood,Office,Credit Card,Completed,IT,Angela Armstrong
Germany,Software,Erin Garcia,747.27,Sales,TXN_07298,2025-12-26,Pending,Alvarez Inc,Kevin Fitzpatrick,Debit Card,307582
Germany,Brian Figueroa,Finance,Bobby Stevens,Pending,2024-10-06,Office,TXN_07299,969721,476.8,PayPal,Miller-Khan
Germany,Marketing,Travel,TXN_07300,634064,Wong LLC,211.54,2025-01-28,Completed,Troy Flores,James Hernandez,Bank Transfer
"Green, Gonzalez and Hardy",560933,Travel,Kristina Torres,TXN_07301,France,537.13,Sales,Cancelled,Credit Card,2025-09-10,Michael Dawson
Sellers-Collier,Finance,Travel,UK,948076,Cancelled,Krista Rivera,248.17,Debit Card,TXN_07302,2026-02-25,Haley Dawson
Diane Davenport,Christina Anderson,Marketing,677510,Travel,2025-07-06,Cancelled,Williamson-Lawrence,USA,TXN_07303,Debit Card,798.09
Germany,801.05,Hall-Goodwin,Travel,Karen Pearson,TXN_07304,Pending,Richard Carr,IT,2026-03-01,PayPal,790974
Germany,Moody and Sons,Software,986086,TXN_07305,Lisa Black,Kathleen Thompson,Pending,792.1,2025-08-02,Bank Transfer,IT
Marketing,Software,TXN_07306,Erin Barnes,Anthony Levine,"Hunter, Clark and Robinson",626.26,Completed,448310,2026-02-18,Bank Transfer,Canada
Software,Merritt-Gomez,964.7,Jeanette West,2026-03-27,France,Pending,Jordan Williams,Debit Card,260633,HR,TXN_07307
971493,Finance,Tiffany Bradshaw,TXN_07308,Caitlin Allison,UK,2026-06-18,Cancelled,Office,"Contreras, Grimes and Campbell",Debit Card,799.98
Germany,Ryan Boyd,Travel,2025-04-18,Sales,Stone-Herrera,Pending,TXN_07309,Brent May DDS,Credit Card,820600,122.02
Germany,Finance,Travel,686154,Jon Hammond,44.36,TXN_07310,Tucker-Stout,Cancelled,Amy Smith,Bank Transfer,2025-08-26
"Gibson, Cervantes and Trevino",TXN_07311,Travel,Sales,Brian Perez,Pending,Timothy Powell,2025-02-13,936182,PayPal,Canada,605.21
2025-08-30,Marketing,199.68,Sarah Wilkinson,Teresa Matthews,138732,France,Barnes-Kennedy,Cancelled,Office,TXN_07312,Debit Card
TXN_07313,974.36,174032,Burns-Williams,Completed,Office,Alison Booker,IT,Edward Morgan,Canada,2024-09-09,Bank Transfer
Germany,Spears-Perez,Software,TXN_07314,Cristian Sullivan,Sales,Trevor Nelson,827729,Completed,506.85,Bank Transfer,2025-05-21
Green Ltd,2024-11-01,Finance,357390,Pending,Christine Kim,Office,TXN_07315,Katie Hunt,633.98,Canada,PayPal
TXN_07316,Germany,Travel,2025-10-12,Sales,Johnson Inc,912.92,449233,Cancelled,Deborah Kim,Jessica Harrison,PayPal
Germany,Marketing,Jamie Mcdonald,613.5,Travel,TXN_07317,2025-02-01,Dougherty Ltd,Jason Brooks,Completed,Credit Card,819931
Software,Bobby Gonzalez,Finance,Duane Walsh,434604,TXN_07318,France,528.7,Cancelled,Evans-Landry,Credit Card,2026-03-17
TXN_07319,Germany,2025-03-09,Travel,Darin Sherman,"Rivera, Wilson and Cruz",Sales,639408,Completed,Credit Card,762.53,Oscar Oconnor
582753,Software,Phyllis Ellis,UK,Scott Brandt,"Higgins, Ellis and Wiley",595.84,Completed,TXN_07320,Debit Card,HR,2025-09-15
TXN_07321,126913,Software,Germany,Finance,Kathleen Schwartz,Cancelled,PayPal,White PLC,2025-09-25,Joseph Ho,511.34
Steven Black,400106,UK,Sales,TXN_07322,Ryan Morse,209.42,Completed,Office,"Stark, Hardy and Ball",2025-10-26,Bank Transfer
2025-01-11,TXN_07323,Software,Alexander Johnson,Dunn PLC,431.53,Pending,981237,Stephanie Bruce,HR,Bank Transfer,Canada
Finance,775.78,Travel,TXN_07324,322732,Veronica Haynes,Molina Group,Sarah Jones,Cancelled,Credit Card,2025-10-01,Canada
"Smith, Thompson and Fritz",Samantha Gomez,Finance,Travel,TXN_07325,France,Ariel Davis DDS,Completed,54.82,179611,PayPal,2024-07-03
Canada,Travel,411467,2025-04-07,Laura Johnson,46.66,Morrow LLC,Cancelled,HR,TXN_07326,Bank Transfer,Tony Griffin
TXN_07327,Gutierrez-Decker,715.97,Sales,445453,France,2024-06-28,Completed,Office,James Heath,Francisco Davis,PayPal
Software,Vincent Salas,Finance,Credit Card,France,"Cook, Smith and Gregory",Completed,759.24,Amanda Taylor,TXN_07328,682299,2024-11-06
Germany,"Moore, Adams and Powers",Vickie Smith,Travel,Sales,Kristen Bauer,2024-09-08,Cancelled,279.27,989432,Debit Card,TXN_07329
2026-05-11,Karen Schultz,Samantha Anderson,Travel,104.8,Turner LLC,Pending,TXN_07330,IT,848054,Debit Card,Canada
Germany,Kevin Smith,2025-11-18,Chavez PLC,749191,Travel,Sales,Jeffrey Hancock,Completed,309.17,Credit Card,TXN_07331
Paige Berry,Finance,Travel,106.89,237515,Pending,"Conner, Castillo and Gill",Shelly Horton,TXN_07332,Credit Card,2026-05-04,Canada
